-163.147	55.418	188.913798363
-154.686	58.333	1858.01078489
-161.213	55.629	809.833782559
-154.451	58.417	1873.957873
-160.098	55.869	1116.34998531
-154.395	58.431	1820.15946889
-160.041	55.913	1022.52655453
-154.357	58.453	1630.98271265
-160	55.933	1222.778668
-154.068	58.606	353.507000496
-159.956	55.952	1298.78209323
-153.673	58.77	1790.3877031
-159.792	56.014	1538.56928948
-153.541	58.854	1660.97074704
-159.39	56.195	1850.851532
-153.432	59.361	737.966306685
-158.788	56.557	780.514532676
-153.089	60.032	2492.46389538
-158.151	56.885	736.229063878
-152.763	60.491	2445.41702501
-157.191	57.017	1019.69383935
-152.25	61.301	2856.307436
-156.987	57.133	1762.54889813
-152.411	61.641	2525.76348543
-92.109	15.132	3576.76061398
-88.533	13.439	871.726577857
-91.904	15.043	3522.71471787
-88.494	13.492	1290.34968571
-91.656	14.787	2561.42898946
-88.469	13.419	947.714883235
-91.568	14.738	2174.5802739
-88.43	13.47	1275.47808
-91.553	14.755	3047.07328523
-88.319	13.477	1077.42088764
-91.519	14.799	2747.64604647
-88.271	13.432	1677.73895983
-91.267	14.657	2430.32302895
-88.105	13.43	96.86018
-91.186	14.621	2661.09972131
-87.845	13.275	842.6194375
-91.188	14.583	2945.22157295
-87.768	13.231	208.039794853
-90.876	14.501	3418.13337428
-87.639	13.273	312.272120032
-90.881	14.474	3205.49011118
-87.626	13.333	356.737431268
-90.742	14.466	3120.14997886
-87.567	12.982	424.925723533
-90.602	14.382	2125.84915866
-87.002	12.704	1291.90351864
-90.4	14.153	1468.957636
-86.842	12.605	659.606205952
-90.4	14.33	1024.76
-86.75	12.55	634
-90.271	14.339	1438.03560569
-86.702	12.508	441.508645327
-90.095	14.027	1303.63799885
-86.688	12.497	645.540272062
-89.995	14.307	1274.85879457
-86.668	12.488	841.882430112
-89.901	14.437	1492.73362021
-86.539	12.424	685.84205749
-89.87	14.339	1078.17823331
-86.341	12.244	208.360747879
-89.775	14.398	1661.186236
-86.321	12.12	160.455978656
-89.683	14.425	1051.96773675
-86.168	11.984	439.857029915
-89.64	14.556	1340.47657626
-85.98	11.92	129.799744
-89.547	14.83	569.733644864
-85.975	11.83	875.989
-89.426	14.585	1229.9172511
-85.818	11.732	428.053631971
-89.48	14.273	522.353746208
-85.622	11.538	968.607575851
-89.727	14.117	1276.97134908
-85.512	11.445	908.57061696
-89.631	14.054	738.9007919
-85.472	10.979	871.853786456
-89.787	13.891	1375.82996794
-85.337	10.831	1388.64091022
-89.629	13.849	2220.84531547
-85.151	10.747	1560.76354618
-89.632	13.814	1550.84011527
-85.012	10.671	1550.00952988
-89.55	13.87	757.704
-84.703	10.463	934.602861725
-89.286	13.737	1622.37213167
-84.366	10.299	1742.44369478
-89.245	14.008	439.51798096
-84.231	10.198	2412.36108624
-89.114	13.902	996.546068058
-84.106	10.134	2669.60025244
-89.053	13.672	447.124034624
-83.846	9.981	3033.34854533
-88.839	13.597	1551.15999881
-83.763	10.02	3023.85169216
-88.77	13.72	543.856192
-63.239	17.634	6.47727913677
-61.325	15.37	1
-62.997	17.508	-40.9315043983
-61.296	15.318	0.999871123456
-62.963	17.477	6.69509304298
-61.347	15.25	1.026568
-62.81	17.37	1.002816
-61.167	14.81	798.2207072
-62.582	17.156	1.00527753216
-61.047	13.838	213.683829274
-62.176	16.711	519.021028575
-61.183	13.335	799.360337362
-61.664	16.043	1037.22447258
-61.631	12.299	-127.270358333
-61.432	15.615	4.52007401602
-61.675	12.162	490.611572
-61.398	15.504	1
-74.961	5.65	877.080508
-78.364	0.308	3188.55618513
-75.292	5.091	3379.9911466
-78.18	0.258	4000.27244544
-75.365	5.212	3677.68561418
-77.577	0.552	3242.79411137
-75.319	4.892	4943.05544352
-77.658	-0.081	2028.81478173
-75.367	4.818	4901.04603126
-77.989	0.025	5971.74340075
-75.389	4.715	4461.46478045
-78.275	0.123	4007.202905
-75.33	4.658	4727.40178022
-78.465	0.035	3031.746111
-75.39	4.487	2319.28995622
-78.613	-0.17	4410.31546102
-76.026	2.932	3262.26323161
-78.623	-0.356	4135.10487183
-76.396	2.314	4338.34380548
-78.252	-0.369	3963.25193479
-76.59	2.106	3834.77468723
-77.627	-0.54	2978.64092326
-76.936	1.5	3214.803648
-78.139	-0.481	5059.78727065
-77.359	1.221	3958.98624785
-78.437	-0.684	5246.75155146
-77.719	1.086	3820.82114028
-78.716	-0.662	4679.4277778
-77.885	0.956	4285.62745277
-78.904	-0.86	3744.90236774
-77.934	0.819	4352.51586907
-78.447	-1.469	5056.57335929
-78.29	0.469	3672.95124653
-78.817	-1.469	5645.66093795
-78.346	0.367	4080.68240351
-78.341	-2.005	2966.14088678
-73.446	-15.329	4846.46120891
-67.891	-22.719	5490.05690261
-72.64	-15.237	5218.2228943
-67.884	-22.834	5383.15025723
-72.657	-15.52	5967.10262595
-67.575	-22.893	5259.92476475
-72.339	-15.426	3919.53240689
-67.746	-22.993	5174.23364564
-72.133	-15.837	4213.54389121
-67.646	-23.241	5063.39620452
-71.856	-15.788	5637.76556435
-67.62	-23.293	5474.57274896
-71.754	-16.262	2328.02130771
-67.732	-23.363	5232.02736123
-71.528	-16.192	5037.65662028
-67.662	-23.517	4454.39691995
-71.406	-16.299	4469.26181056
-67.702	-23.579	5251.31137001
-70.898	-16.346	5282.92682981
-67.54	-23.743	5451.46845459
-70.854	-16.614	4425.80849806
-67.739	-23.949	4157.29174015
-70.604	-16.766	5058.2613713
-67.758	-23.819	5367.94803362
-70.359	-17.027	5137.28497
-67.952	-23.835	3398.38623741
-70.199	-17.183	4471.27897399
-68.129	-23.978	2944.31342291
-69.814	-17.47	5287.91135488
-68.25	-24.18	3217.472
-69.772	-17.721	5407.6245481
-68.589	-24.318	4054.1390217
-69.508	-18.097	5338.58302499
-68.056	-24.191	5675.59202835
-69.143	-18.164	5843.50255986
-67.791	-24.288	5553.64079781
-69.092	-18.42	5569.8241239
-68.247	-24.396	5477.37776412
-68.757	-18.626	4105.81002153
-68.537	-24.72	6236.05078541
-68.835	-19.156	5108.80894266
-68.366	-25.081	5226.57785877
-68.523	-19.136	4819.87439076
-68.504	-25.168	5408.42478889
-67.432	-19.464	3673.01851129
-68.524	-25.335	5199.29180144
-68.558	-20.734	4659.77725297
-68.589	-25.413	5209.97186689
-68.48	-20.944	5053.88553984
-68.578	-26.481	5771.0307221
-68.182	-21.305	5370.81708931
-68.361	-26.632	6108.92486769
-68.407	-21.884	5440.73739714
-68.115	-26.621	5170.20666393
-68.24	-21.785	5323.378232
-68.363	-26.806	5718.90055836
-68.079	-22.188	4989.94272305
-68.543	-27.109	6409.47259022
-67.891	-22.442	5515.20204084
-68.713	-27.105	5642.01835892
-67.854	-22.557	5534.69182442
-68.559	-27.195	6334.19360564
-69.797	-33.425	5513.09086475
-71.826	-39.201	526.079066395
-69.901	-33.785	5491.52599404
-71.94	-39.42	2487.339456
-69.834	-34.165	4870.47094102
-71.717	-39.499	2178.05300624
-70.297	-34.611	4291.17532563
-71.503	-39.637	3151.28588738
-70.003	-34.594	4117.06051266
-71.58	-39.887	1838.65990192
-70.354	-34.817	3875.34486327
-72.028	-39.93	2108.16818278
-70.455	-34.992	2908.74914998
-72.059	-40.361	518.803393833
-69.901	-35.123	2752.92778914
-72.112	-40.583	1959.44877554
-69.993	-34.919	4554.35089253
-72.156	-40.777	1563.7547938
-70.574	-35.24	3426.65123942
-72.267	-40.973	1753.84688201
-70.5	-35.567	3346.02428
-72.497	-41.105	2032.91600691
-70.752	-35.588	3567.69058027
-72.282	-41.25	452.700224
-70.764	-35.657	3166.15037048
-72.609	-41.33	1654.86077238
-70.81	-35.729	2061.95043626
-72.399	-41.759	1676.90224771
-70.852	-35.993	3189.50907905
-72.433	-41.88	1170.261424
-70.492	-36.058	2132.74609859
-72.589	-41.884	992.087217385
-71.165	-36.199	2763.40666839
-72.583	-42.382	891.028815731
-71.01	-36.29	2031.492352
-72.446	-42.799	2167.09366606
-70.92	-36.45	1762.984
-72.656	-42.836	703.438740128
-71.378	-36.868	2760.45091535
-72.792	-43.193	1694.25574954
-71.351	-37.41	2418.14156534
-72.811	-43.497	1368.46863656
-71.173	-37.863	2791.36732445
-72.488	-43.796	1327.63418641
-71.449	-37.927	2677.92042127
-72.869	-44.074	1623.24562076
-71.162	-38.256	1891.58519774
-72.544	-44.307	469.619413683
-70.9	-38.51	2106.616
-73.078	-44.693	978.031962491
-71.645	-38.31	2409.86052
-72.985	-45.059	1513.18785584
-71.59	-38.379	2389.12245488
-73.17	-45.106	1318.20279859
-71.563	-38.582	1900.9316319
-73.049	-45.205	997.297267444
-71.73	-38.697	2563.66076176
-72.947	-45.929	1487.83432042
-71.521	-38.975	2145.107722
-28.08	-55.921	-991.44136464
-26.464	-57.78	597.99699712
-27.582	-56.297	247.937006799
-26.361	-58.423	684.458734313
-28.13	-56.67	-280.522240001
-26.589	-59.062	639.672657142
-27.177	-56.712	463.759756137
-27.361	-59.442	359.335872418
-26.706	-57.084	-55.5959841219
175.564	-39.281	2389.79422332
179.264	-34.577	-1695.67992991
175.632	-39.157	1721.55203283
179.579	-34.078	-2838.65854305
175.651	-39.137	1669.66066121
179.827	-33.732	-1997.11393653
176	-38.82	327.12
179.954	-33.414	-2556.88576088
176.08	-38.42	324.718272
-179.954	-33.162	-2285.09531314
176.33	-38.42	308.766656
-179.622	-32.619	-2224.39156847
176.51	-38.225	675.7255
-179.588	-32.388	-2981.3580681
176.501	-38.117	648.122910398
-179.18	-31.851	-1338.2656169
177.183	-37.521	-50.4354675325
-179.031	-31.08	-1105.45026688
177.838	-36.449	-1654.66132311
-178.556	-30.543	-224.281436908
178.028	-36.322	-1832.16869527
-178.436	-30.231	-285.405621848
178.05	-36.131	-1519.829212
-178.714	-30.038	-755.859356078
178.197	-36.143	-1361.94867567
-177.92	-29.265	310.076128
178.478	-35.746	-1276.0750226
-177.826	-28.832	-380.941125419
178.652	-35.42	-1898.3073152
-177.69	-28.224	-1260.22653235
178.526	-35.355	-1616.79040656
-177.617	-27.861	-597.188639
178.865	-35.287	-2356.8094738
-177.504	-27.473	-1264.06995231
178.978	-35.211	-1993.22148321
-177.407	-27.206	-1208.46456746
178.902	-35.171	-1696.7975969
-177.398	-26.81	-1334.63917773
178.973	-35.005	-1728.02175427
-177.266	-26.391	-1107.97648445
179.075	-34.875	-1991.43359375
-177.188	-25.887	-1096.66091836
-177.018	-24.802	-1150.85446544
-175.391	-20.546	5.70916017665
-176.924	-24.582	-954.846376149
-175.42	-20.32	-47.4010879998
-176.849	-24.177	-1114.05738372
-175.162	-20.126	-948.49085834
-176.779	-23.897	-1683.96636195
-175.071	-19.732	-0.111804454656
-176.666	-23.565	-2423.16376272
-175.014	-19.67	-7.32267775996
-176.405	-22.976	-1708.95489078
-174.938	-19.42	-979.196597248
-176.416	-22.841	-476.628271414
-174.852	-19.18	-918.066323968
-176.388	-22.707	-1499.04774413
-174.775	-18.992	-446.781076
-176.444	-22.553	-1873.2914367
-174.648	-18.806	185.755022893
-176.346	-22.456	-1838.27189285
-174.365	-18.326	-515.391208608
-176.187	-22.191	-1101.5084337
-174.18	-18.162	-115.749907968
-176.243	-22.146	-620.271731336
-174.317	-18.023	-1.42688619011
-176.299	-22.029	-766.776230771
-174.25	-17.872	-1077.442048
-176.094	-22.085	-1444.94232342
-174.153	-17.548	-442.765047129
-176.032	-22.026	-941.880152379
-173.97	-17.251	-461.512198112
-175.93	-21.831	-960.180210944
-173.822	-16.841	-822.567452828
-175.75	-21.378	-779.675008
-173.763	-16.55	-1147.207148
-175.65	-21.338	-625.82272
-173.899	-16.221	-1338.24552363
-175.75	-21.15	-965
-173.747	-15.854	-230.700906779
-175.55	-20.853	-1628.498968
-173.67	-15.621	-479.43010112
-175.45	-20.7	-890
-173.693	-15.572	-478.272150121
-175.531	-20.581	-710.319346993
170.282	-20.987	-902.893984081
168.341	-16.509	752.539846526
169.788	-20.188	573.584976511
168.128	-16.249	908.613136727
169.447	-19.529	227.930822353
167.83	-15.391	1428.13942518
169.234	-18.755	305.702195872
168.04	-14.46	-860.997952
168.359	-17.46	155.935373216
167.518	-14.285	410.003970368
168.592	-16.992	-56.0719826453
167.47	-13.8	522.48
168.536	-16.829	-61.7832321439
167.67	-13.671	123.909718112
168.37	-16.68	-342.770624
167.338	-13.538	214.483122958
142.326	23.078	-891.238424752
145.667	18.75	186.663728
142.533	22.958	-1952.15570745
145.75	18.12	-133.84
142.983	22.475	-921.21767475
145.85	17.6	-1
143.096	22.355	-2365.35401811
145.867	17.3	-473.620079999
143.458	21.942	-1246.19735955
145.8	16.883	-615.947344
143.708	21.777	-953.703920093
145.783	16.7	-8.094328
144.043	21.488	-3056.92864235
145.775	16.588	-605.906032
144.145	21.415	-525.84924175
145.667	16.333	-460.330407353
144.194	21.324	-897.879522112
145.658	15.917	-424.033397179
144.417	21.208	-2535.73565106
145.617	15.733	-1993.92400761
144.525	21.023	-1104.3728295
145.573	15.604	-870.173946846
144.704	20.81	-1461.01284915
145.45	15.3	-543
144.883	20.53	-407.939146175
145.417	15.083	-548.750668205
145.029	20.438	-1020.98361708
145.246	14.958	-433.109356327
145.1	20.133	-1573.527232
144.996	14.596	-1677.90633557
145.222	20.021	55.6381215857
144.833	14.325	-1013.46489875
145.453	19.7	-987.429132
144.638	14.017	-2563.56704943
145.467	19.408	-580.131715747
144.411	13.633	-988.837590126
145.517	19.223	-2194.26063083
105.423	-6.101	-1.45791752554
110.074	-7.382	2697.50138799
105.978	-6.342	803.462742249
110.344	-7.189	1498.15666323
105.981	-6.248	680.019646231
110.403	-7.36	1251.9852113
106.047	-6.272	1332.64249535
110.439	-7.453	2462.36914844
106.362	-6.62	960.540152832
110.447	-7.539	1756.85817412
106.693	-6.751	1387.3666055
111.193	-7.626	2821.13533434
106.732	-6.708	1782.31434887
111.76	-7.812	1873.84432333
106.985	-6.791	2574.74913525
112.308	-7.936	1343.75621636
107.406	-7.176	2075.89620766
112.443	-7.921	2227.27650094
107.607	-6.759	1712.95039774
112.589	-7.765	2809.55259812
107.622	-7.136	2052.19035523
112.62	-7.615	967.621096
107.631	-7.224	1785.04828893
112.922	-8.109	3075.81574526
107.72	-7.23	2024.614848
112.951	-7.95	2355.551376
107.729	-7.321	2216.67094
113.34	-7.981	1257.01101386
107.8	-7.125	1623.75
113.595	-7.976	2372.60949578
107.842	-7.146	1788.30483257
114.055	-8.12	2923.959928
107.962	-6.763	1084.77361878
114.242	-8.057	2277.4250129
108.059	-7.225	1827.67279775
115.139	-8.262	1531.51100612
108.059	-7.248	1711.41035567
115.377	-8.238	1171.72716302
108.408	-6.895	2508.02653325
115.507	-8.343	2424.14169334
109.216	-7.242	2758.51011609
116.413	-8.409	2083.45187505
109.902	-7.224	2099.53022985
116.561	-8.413	1984.12131115
109.996	-7.3	2289.487424
95.284	5.874	-50.6211054591
101.483	-2.274	1495.45296681
95.658	5.448	1177.65396835
101.6	-2.33	1544.064
96.329	4.914	2504.10060841
101.728	-2.414	1847.07336518
96.82	4.813	2590.59681856
102.025	-2.48	1060.428
96.821	4.769	2085.87608359
102.207	-3.214	1131.84111287
97.664	3.85	1755.022336
102.239	-3.245	1497.04966228
98.501	3.248	1737.75071588
102.37	-3.38	1978.270272
98.392	3.17	1791.49918003
102.627	-3.515	1681.88741323
98.653	2.602	1548.25244268
103.624	-3.968	1191.37921101
98.83	2.58	1489.9296
103.124	-4.016	2465.92967112
98.968	1.961	1284.22605265
103.621	-4.224	1658.21973854
99.255	1.556	1477.10212464
103.365	-4.243	2281.9211572
99.209	1.478	1350.27235433
103.3	-4.27	2464.344
99.541	0.684	1672.00641636
103.679	-4.442	1329.57757471
100.2	0.08	584.92
103.927	-4.855	507.206336736
99.98	0.079	2298.53422314
103.96	-4.912	1147.99228211
100.473	-0.381	2201.16489907
104.314	-5.088	1415.86251876
100.331	-0.39	1964.73999408
104.291	-5.248	251.880121215
100.679	-0.978	1909.51156053
105.423	-6.101	-1.45791752554
101.264	-1.697	3051.42467204
